,created_at,favorite_count,followers_count,geo,id,id_str,in_reply_to_screen_name,language,name_at_tweet_time,retweet_count,screen_name,search_term,search_term_group,source,text,user_created_at,user_location,ibm_watson_sentiment,ibm_watson_sentiment_label
4210,2021-10-24 17:11:44,0,155,,2377829036,1452321925984923648,,pt,thiagão 🌹,0,thiagus3br,netflix,netflix,Twitter for Android,"ao ler otis, as pessoas não estão mais pensando em Segredo dos Animais e sim em seriezinha da Netflix

a humanidade… https://t.co/Ypwy48fBpk",2014-03-08 00:06:20+00:00,"São Paulo, Brasil",0.626947,positive
4211,2021-10-24 17:06:49,0,228,,32690744,1452320688375730176,,pt,Serginho Yariwake - Vacinado D2,0,sergioyariwake,netflix,netflix,Twitter for Android,"Não fiquei Órfão de Série por muito tempo.
Dica Netflix:
O Homem das Castanhas",2009-04-18 00:46:57+00:00,São Paulo,-0.53206,negative
4212,2021-10-24 21:05:40,1,16266,,807989037277519872,1452380796489248768,Franco30181474,pt,Crazy Dog Sp,0,crazydogsp,netflix,netflix,Twitter for Android,@Franco30181474 Escolheu um dono fã do Round 6 da Netflix uaauauuayauaya,2016-12-11 16:42:53+00:00,"São Paulo, Brasil",0.0,neutral
4213,2021-10-24 21:01:21,0,109,,759732535756623872,1452379710302957568,,pt,Rafael Moraes,0,RafaMoraes91,netflix,netflix,Twitter for Android,"Round 6 é bem legal, é tipo um anime em live action e é a maior audiencia da historia da netflix... Maid é muito me… https://t.co/QFRpkwiXlP",2016-07-31 12:48:46+00:00,"São Paulo, Brasil",0.979497,positive
4214,2021-10-24 21:00:00,4,126572,,18200081,1452379369524146176,,pt,Link Estadão,1,EstadaoLink,netflix,netflix,TweetDeck,"Netflix chega a 213 milhões de assinantes após trimestre altamente positivo

https://t.co/3DYTxaSZFs https://t.co/2h9C4nRhYC",2008-12-17 21:17:37+00:00,Sao Paulo - Brasil,0.823133,positive
4215,2021-10-24 20:53:08,1,1244,,800362099,1452377642297184256,,pt,jvhn³³³,0,j_v_h_n,netflix,netflix,Twitter for Android,"o primeiro filme das panteras tá na netflix, que sabor 🙏🏾",2012-09-03 12:58:38+00:00,"São Paulo, Brasil",0.0,neutral
4216,2021-10-24 20:48:19,0,3586,,2771934227,1452376428423663616,,pt,Luiza Ayres®,0,lumayres,netflix,netflix,Twitter for iPhone,"Dia 24✔️

“desejo q todos possam se tornar ricos e famosos, para q percebam q isso não é a resposta“

a frase do Ji… https://t.co/p1bmjQZ0sO",2014-09-16 04:50:42+00:00,"São Paulo, Brasil",0.0,neutral
4217,2021-10-24 20:47:57,2,1450,,7036192,1452376336841027584,,pt,Thiago Santa Rosa 👊🏾👊🏾👊🏾👊🏾,0,thiagorsr,netflix,netflix,Twitter for Android,"Se o Max fica bravo com a Netflix, imagina se os pilotos tivessem a Band como referência de mídia?",2007-06-23 16:34:31+00:00,"Mauá - SP, Brazil",0.0,neutral
4218,2021-10-24 20:47:30,0,1423,,186936586,1452376225406722048,,pt,Marcello Lopes,0,MarcelloJ_Lopes,netflix,netflix,Twitter Web App,"118° filme do ano. Assisti no Netflix. Já fizeram centenas de filmes sobre vampiros, alguns bons, outros muito ruin… https://t.co/mLWA3C7gRd",2010-09-04 20:23:23+00:00,"São Paulo, Brasil",0.537298,positive
4219,2021-10-24 20:40:04,14,7154,,1053473485,1452374355787358208,,pt,tine,0,englantinez,netflix,netflix,Twitter Web App,"ja tenho o roteiro inteiro na minha cabeça, até mesmo como irá funcionar as cenas e as jogadas de câmera. tb não me… https://t.co/Ne39uTlHR6",2013-01-01 20:53:22+00:00,"São Paulo, Brasil",-0.726077,negative
4220,2021-10-24 20:36:28,1,2090,,26262276,1452373447762485248,casakau,pt,Feer,0,FeerMedeiros,netflix,netflix,Twitter for Android,@casakau Fariam um documentário original da NETFLIX. 🤣🤣🤣🤣🤣,2009-03-24 15:56:11+00:00,"São Paulo, Brasil",0.0,neutral
4221,2021-10-24 20:32:30,2,422,,42498771,1452372449677430784,,pt,Murilho Novais,0,murilonf,netflix,netflix,Twitter for iPhone,"Filme do Maradona na Amazon... quem é que vai me emprestar a conta pra conseguir ver? 🥺

Só espero que não seja par… https://t.co/THyRT0jnPI",2009-05-25 22:08:46+00:00,"São Paulo, Brasil",0.292501,positive
4222,2021-10-24 20:30:00,13,706650,,10877272,1452371821072986112,,pt,Rolling Stone Brasil,0,rollingstoneBR,netflix,netflix,Twitter Web App,"Segundo site, a Netflix pagou R$ 110 milhões para adquirir Round 6, o maior sucesso do streaming até a atualidade.… https://t.co/X0kPhb3axS",2007-12-05 17:38:18+00:00,"São Paulo, Brasil",0.850898,positive
4223,2021-10-24 20:25:43,3,431,,779682242855657472,1452370743908503552,,pt,POLECCI,0,polecci,netflix,netflix,Twitter for Android,Dia bom para ficar deitado vendo netflix,2016-09-24 14:01:47+00:00,"São Paulo, Brasil",0.807695,positive
4224,2021-10-24 20:21:25,0,177,,890771082759856132,1452369661555773440,olivzira,pt,Rillary,0,Rih_Beatriz,netflix,netflix,Twitter for Android,"@olivzira Mds queria ver dnv tbm, pena q saiu da Netflix",2017-07-28 03:09:10+00:00,"São Paulo, Brasil",-0.904205,negative
4225,2021-10-24 20:18:31,1,9,,1264649605754564619,1452368931742756864,,pt,Rockets_F1,0,f1_rockets,netflix,netflix,Twitter for Android,"Em um dia como esse, há exatos 45 anos, o britânico James Hunt conquistava o título mundial de F1 na temporada de 1… https://t.co/kgaWUL6ftM",2020-05-24 20:09:13+00:00,"São Paulo, Brasil",0.713326,positive
4226,2021-10-24 20:17:21,0,968,,78707329,1452368639252914176,,pt,helo,0,soryuunit02,netflix,netflix,Twitter for iPhone,a netflix ASSIM com esse pega do sainz com o ricciardo https://t.co/4TOBXtMqH1,2009-09-30 21:00:51+00:00,"São Paulo, Brasil",-0.355229,negative
4227,2021-10-24 20:15:54,1,214,,2847055994,1452368272284954624,,pt,Flavia Matos,0,flaangora,netflix,netflix,Twitter for iPhone,"Preguiça de domingo 😴 

#preguica #domingou #chuva #Netflix #apesardetudoamor #dorama #amor #butterfly https://t.co/G4eKRL6fmO",2014-10-08 10:43:55+00:00,Sao Paulo,-0.347262,negative
4228,2021-10-24 20:10:03,0,430,,129346992,1452366801220812800,,pt,Rodrigo Xerouzo 🔥,0,Napalm23zero,netflix,netflix,Twitter for Android,O meu problema é que eu quero um amor de Cinema nos tempos de Netflix.,2010-04-04 00:56:22+00:00,"Santo André, Brasil",0.80082,positive
4229,2021-10-24 20:08:01,0,520,,36097495,1452366288542597120,,pt,MARCILENE...e tudo bem!!!🐷💚💚📺,0,marcilene54,netflix,netflix,Twitter for Android,"Assistindo #Maid na  #Netflix.

https://t.co/xt5AfHsJkp",2009-04-28 15:43:23+00:00,"Santo André, Brasil",0.911151,positive
4230,2021-10-24 20:05:12,0,131,,877318147245834240,1452365579092905984,,pt,Paa,0,paa_colombo,netflix,netflix,Twitter for iPad,hj tá bom pra assistir Netflix e ficar de love,2017-06-21 00:12:00+00:00,"São Paulo, Brasil",0.885368,positive
4231,2021-10-24 20:02:22,0,509,,4854488885,1452364865746702336,FeCastanhari,pt,Luan Morais ⓟ,0,LuuanMoraais,netflix,netflix,Twitter for Android,@FeCastanhari @__srqde Como vender drogas online existe mesmo cara kkkkk achei que era coisa de netflix apenas,2016-01-27 18:54:54+00:00,"São Paulo, Brasil",-0.755768,negative
4232,2021-10-24 20:01:22,0,187,,1969652646,1452364615761989632,,pt,Thamires Moreira,0,thamimoreira_,netflix,netflix,Twitter for Android,"Nenhum filme bom na Netflix, tô cansada de série",2013-10-18 22:33:37+00:00,São Paulo,-0.90149,negative
4233,2021-10-24 20:00:33,0,35,,1252044084967071746,1452364408471031808,MB3RT0,pt,Naty Alone,0,Nathybasket,netflix,netflix,Twitter Web App,"@MB3RT0 @deathgasmer @matheusjoyboy Meio lógico vindo de filmes antigos neh, 2021 não é anos 90 ou 2005 onde nem se… https://t.co/RmBvrT8tqP",2020-04-20 01:26:08+00:00,São Paulo,-0.344208,negative
4234,2021-10-24 20:00:12,0,101,,1227990209570263040,1452364323469373440,,pt,Nerd Recomenda,0,NerdRecomenda,netflix,netflix,WordPress.com,Maya e os 3 Guerreiros já está disponível na Netflix https://t.co/EJBCpRAdnH,2020-02-13 16:17:52+00:00,São Paulo,0.598485,positive
4235,2021-10-24 20:00:00,2,119606,,68445350,1452364269891178496,,pt,Metro Jornal,0,MetroJornal,netflix,netflix,TweetDeck,👀 ‘Alerta Vermelho’: Saiba tudo sobre o novo filme de ação da Netflix que também deve estrear nos cinemas.… https://t.co/JlhL00lEY4,2009-08-24 16:29:03+00:00,"São Paulo, SP - Brasil",0.0,neutral
4236,2021-10-24 19:59:11,0,911,,49851971,1452364067323224064,,pt,Leandro,0,leandrobudugo,netflix,netflix,Twitter for iPhone,Acabei de ver o ep sobre óleos essenciais na série A Indústria da Cura na Netflix. Assistam! Muito bom!!,2009-06-23 02:13:08+00:00,"Sao Paulo, Brazil",0.987183,positive
4237,2021-10-24 19:58:13,0,251,,898584449922760713,1452363823839686656,,pt,Luciano Andrade,0,LucianoSanshiro,netflix,netflix,Twitter for Android,Os filmes de Natal da @VanessaHudgens no Netflix ♥️😌♥️😌♥️😌♥️😌✨♥️😌♥️😌♥️😌♥️✨✨✨ https://t.co/NkQ5u6gAoz,2017-08-18 16:36:42+00:00,"São Paulo, Brasil",0.997775,positive
4238,2021-10-24 19:49:37,0,102,,1288480209302364162,1452361656764350464,,pt,TioRenan,0,Renan_Paulo2,netflix,netflix,Twitter Web App,Domingo e dia de assistir filme clichê na Netflix,2020-07-29 14:23:53+00:00,"Guarulhos, Brasil",0.784214,positive
4239,2021-10-24 19:30:00,5,706650,,10877272,1452356720253079552,,pt,Rolling Stone Brasil,0,rollingstoneBR,netflix,netflix,Twitter Web App,"A 3ª temporada de You estreou na Netflix e trouxe à tona um questionamento recorrente: afinal, o protagonista Joe é… https://t.co/g5cZH7xtRT",2007-12-05 17:38:18+00:00,"São Paulo, Brasil",0.0,neutral
4240,2021-10-24 19:27:29,0,533,,398869185,1452356087949238272,,pt,Rosana Santos ☕📺,0,RosanaS2santos,netflix,netflix,Twitter for Android,Comecei a assistir #ShotintheDark na #Netflix alguém já assistiu?,2011-10-26 17:20:57+00:00,"São Paulo, Brasil",-0.588229,negative
4241,2021-10-24 19:27:06,0,160,,761669044923731969,1452355991186649088,,pt,🐯,0,tatymachadoo_,netflix,netflix,Twitter for iPhone,"não sei como vcs acham daora vida de solteiro, slc, queria tá debaixo das cobertas assistindo Netflix e comendo besteira o dia todin",2016-08-05 21:03:46+00:00,São Paulo,-0.885808,negative
4242,2021-10-24 19:19:12,15,29111,,138492825,1452354003023585280,,pt,Comissão Pró-Índio de São Paulo,5,proindio,netflix,netflix,Twitter Web App,"ASSISTA! 'La vocera', documentário disponível na Netflix que conta a história de Marichuy, a primeira mulher… https://t.co/DUekUrkuUd",2010-04-29 18:06:01+00:00,"São Paulo, Brasil",0.626297,positive
4243,2021-10-24 19:14:38,2,115,,120839014,1452352855306870784,Amici1914,pt,Fabio Gasparro,0,fabiogasparro,netflix,netflix,Twitter for Android,"@Amici1914 Tenho algumas assinaturas de streaming.
Directv Go (que me dá o HBO Max incluído), Netflix, Prime e Disn… https://t.co/MqwPh9XiYh",2010-03-07 18:32:20+00:00,"São Paulo, Brazil",0.0,neutral
4244,2021-10-24 19:09:25,2,665,,32411118,1452351539486527488,,pt,Felipe Cezario🌵,0,FelipeCezario_,netflix,netflix,Twitter for Android,#MAID é o MAIOR ATO da Netflix em 2021 e só a minha opinião importa ❤️😭 #MAIDNetflix,2009-04-17 13:51:07+00:00,"São Paulo, Brasil",0.630183,positive
4245,2021-10-24 19:06:23,0,641,,181996963,1452350777989685248,,pt,Fencer.cbl,0,BFencerMusashi,netflix,netflix,Twitter for Android,"Inside job é bom demais. Como isso é feito pelo Alex Hirsch eu acredito que a série tem um fim planejado, mesmo que… https://t.co/VPZQEs5Jsk",2010-08-23 15:38:06+00:00,"São Paulo, Brasil",0.888683,positive
4246,2021-10-24 17:05:37,3,77,,897610876651438087,1452320384552996864,NetflixBrasil,pt,Vini Pirata 🦈,0,Vini_ALeao,netflix,netflix,Twitter for Android,"@NetflixBrasil Netflix sempre entregando, até de domingo, tira nem uma folga",2017-08-16 00:08:04+00:00,"São Paulo, Brasil",-0.873188,negative
4247,2021-10-24 17:02:52,1,314,,163930325,1452319695332417536,,pt,Kelwin,0,kelwinrebelato,netflix,netflix,Twitter for iPhone,Dia de ficar tranquilo em casa assistindo Netflix,2010-07-07 16:37:01+00:00,"Santo André, Brasil",0.469845,positive
4248,2021-10-24 16:59:39,2,140,,3004612239,1452318886393696256,,pt,juju👑,1,juliamedeiro_s,netflix,netflix,Twitter for Android,queria alguém pra assistir Netflix comigo :(,2015-01-30 00:35:53+00:00,"São Paulo, Brasil",-0.976879,negative
4249,2021-10-24 16:58:49,7,427,,1237292350096973824,1452318674992443392,,pt,Panelota & facaloca,0,RicardoVolpato3,netflix,netflix,Twitter for Android,Uma semana sem ver Netflix e quando eu abro o catálogo parece que colocaram 2 anos de conteúdo. Assim ninguém vence… https://t.co/NJEJfpYvSI,2020-03-10 08:21:07+00:00,"São Paulo, Brasil",0.479852,positive
4250,2021-10-24 16:39:58,1,38,,1301886214384087040,1452313930248896512,RebecaLimaT,pt,Ana,0,flowerwithers,netflix,netflix,Twitter for Android,@RebecaLimaT É que a Netflix me decepcionou tantas vezes que prefiro nem esperar muita coisa. Depois do enorme suce… https://t.co/p7VF5R8OmC,2020-09-04 14:14:10+00:00,São Paulo,-0.634659,negative
4251,2021-10-24 16:32:03,0,172,,132242803,1452311939993022464,,pt,Jean Braz,0,JeanBrazSouza,netflix,netflix,Twitter Web App,Eu cancelei minha assinatura da Netflix pq esse serviço estava desnecessariamente caro e sem conteudo novo que pres… https://t.co/m3zv67YFXe,2010-04-12 17:55:53+00:00,"Sao Paulo, Brazil",-0.97801,negative
4252,2021-10-24 16:22:37,0,942,,1416527479,1452309564523692032,,pt,a+ fodida,0,anrocs,netflix,netflix,Twitter for Android,nao sabia que precisa ver debby ryan interpretar uma vampira gostosa até ver debby ryan como uma vampira gostosa OBRIGADO NETFLIX,2013-05-09 21:41:06+00:00,"Guarulhos, SP",0.821205,positive
4253,2021-10-24 16:13:15,0,162,,181335369,1452307206016225280,,pt,cosmosbydarli,0,darli_americo,netflix,netflix,Twitter for iPhone,mood do dia procurando desesperadamente uma comédia romântica ruim na netflix,2010-08-21 23:06:30+00:00,"São Paulo, Brasil",-0.750513,negative
4254,2021-10-24 16:12:15,1,1155,,168180357,1452306956320903168,,pt,"B0n1, tiozão do pavê de TI",0,TiozaodeTI,netflix,netflix,Twitter for iPhone,"Eu baixei tanta coisa pra assistir em voo, no YouTube, Star+, HBO Max, Netflix, mas queria mesmo que o Wi-Fi funcio… https://t.co/0jLh8bDFEa",2010-07-18 16:36:09+00:00,São Paulo,-0.740667,negative
4255,2021-10-24 16:10:33,10,2756,,96858056,1452306528854323200,,pt,Ricardo,0,rts1983,netflix,netflix,Twitter for iPhone,"“Quando o serviço de streaming se popularizar os nossos bolsos agradecerão”.

Premiere: R$ 59
Star+: R$ 37
Netflix:… https://t.co/iU5PROkSDq",2009-12-14 22:46:04+00:00,"São Paulo, Brasil",-0.658118,negative
4256,2021-10-24 16:06:18,51,427979,,7751462,1452305457108996096,,pt,PAPELPOP,1,papelpop,netflix,netflix,Twitter Web App,“The Last Kingdom” ganhará filme na @Netflix após a quinta temporada: https://t.co/D4PpXHoHWi https://t.co/34sLqHvhul,2007-07-27 03:02:56+00:00,"São Paulo, SP - Brasil",0.536836,positive
4257,2021-10-24 16:02:50,1,142,,1172675739520577536,1452304586526625792,,pt,Ana Ju,0,_ajuliaa,netflix,netflix,Twitter for Android,Nem acredito que como se fosse a primeira vez tá de volta na Netflix e eu vou voltar a assistir ele todo mês 😍,2019-09-14 00:57:50+00:00,"São Bernardo do Campo, Brasil",0.775207,positive
4258,2021-10-24 15:59:07,1,1919,,198578100,1452303649036722176,itsbrucarelli,pt,Burlina,0,Sarahburlina,netflix,netflix,Twitter for iPhone,"@itsbrucarelli Ah amg é q fez bastante sucesso ne kkkk é normal! Amg, tem mto dorama bom na plataforma da Netflix!! Vc vai gostar mto",2010-10-04 17:45:51+00:00,"São Paulo, Brasil",0.935534,positive
4259,2021-10-24 15:57:45,1,108,,1229224455651692545,1452303305724637184,mat_graz,pt,facultativo categórico,0,kantcomsade,netflix,netflix,Twitter Web App,"@mat_graz mano, o filme entrega o que dá pra se esperar de um thriller netflix minimamente decente, saca? eu pelo m… https://t.co/zlUcjQyy16",2020-02-17 02:02:17+00:00,São Paulo,-0.498737,negative
4260,2021-10-24 15:55:48,6,172609,,148854179,1452302817184595968,,pt,B9,0,brains9,netflix,netflix,B9,Ted Sarandos reconhece que Netflix errou no tratamento dos funcionários sobre especial de Dave Chappelle -… https://t.co/tLLh7TG81R,2010-05-27 19:49:33+00:00,"São Paulo, BR",0.544959,positive
4261,2021-10-24 15:51:54,0,662,,73299664,1452301832664096768,,pt,Mário Joaquim,0,MarioJoaquimNT,netflix,netflix,Twitter Web App,"Que aflição essa dublagem da quarta temporada de #Dynasty na Netflix.

Cada hora eles pronunciam o nome da Kirby de forma diferente hahaha",2009-09-11 03:32:35+00:00,São Paulo - SP,0.473645,positive
4262,2021-10-24 15:49:35,1,12,,1037013152251166721,1452301251341950976,,pt,Liiu,0,alinedleao,netflix,netflix,Twitter for Android,"A melhor combinação que a Netflix ja fez foi juntar Vanessa Hudgens e filmes de Natal 🎄❤

A Princesa e a Plebeia: A… https://t.co/I9Ar9tdwM0",2018-09-04 16:22:57+00:00,"São Paulo, Brasil",0.952845,positive
4263,2021-10-24 15:49:13,0,108,,1229224455651692545,1452301157708226560,mat_graz,pt,facultativo categórico,0,kantcomsade,netflix,netflix,Twitter Web App,"@mat_graz cara, em termos de crítica social ele vai tão longe quanto qualquer produção original Netflix, rs. me lem… https://t.co/wpvf8nJpiI",2020-02-17 02:02:17+00:00,São Paulo,0.528257,positive
4264,2021-10-24 15:41:50,0,57,,1382786067741487111,1452299300881453056,Deckerstanxs,pt,shono_03 KurisuFag,0,r4fael_shon0,netflix,netflix,Twitter for Android,"@Deckerstanxs @NetflixBrasil Na Netflix não, mas tem no better anime",2021-04-15 20:01:17+00:00,"São Paulo, Brasil",-0.671693,negative
4265,2021-10-24 15:35:59,0,3672,,1159049947020480512,1452297827984580608,aurorathesix,pt,gabriela 🎃,0,aurorathesix,netflix,netflix,Twitter for Android,eu acabei de ver a ficha dos personagens do novo rebelde da netflix e já tá todo mundo inventando casal lgbt e quer… https://t.co/tVbRMmuSWb,2019-08-07 10:33:36+00:00,"São Paulo, Brasil",0.530054,positive
4266,2021-10-24 15:34:03,0,7567,,22019866,1452297340681924608,,pt,Área VIP,0,areavip,netflix,netflix,areavip,"Ator da #Série 'Round 6' afirma que produção mudou a sua vida: ""Sinto que estou flutuando no ar"" - #Netflix… https://t.co/GkkAGiopHD",2009-02-26 15:22:06+00:00,São Paulo,0.0,neutral
4267,2021-10-24 15:33:18,0,256,,295999534,1452297155293679616,,pt,Taty Valent,0,TatyValent,netflix,netflix,Twitter for Android,Comecei a ver ontem my name na netflix  e gente que maravilhoso,2011-05-10 01:13:28+00:00,"São Paulo, Brasil",0.964912,positive
4268,2021-10-24 15:33:14,0,2362,,620039573,1452297136608002048,,pt,grungeando 100% imunizada,0,grungeando_,netflix,netflix,Twitter Web App,Round 6: Crianças acabam no hospital após brincadeira inspirada na série da Netflix; entenda https://t.co/YieDQ2qEGW,2012-06-27 14:26:22+00:00,"Sao paulo,Brasil",0.0,neutral
4269,2021-10-24 15:30:08,8,66950,,38665237,1452296357016915968,,pt,Planeta de Livros,0,PlanetaLivrosBR,netflix,netflix,mLabs - Gestão de Redes Sociais,"Com mais de 150 milhões de assinantes, o triunfo da Netflix parece inevitável, mas tudo começou com pouca fé e muit… https://t.co/2F3zOjkfcr",2009-05-08 13:29:10+00:00,São Paulo,0.692194,positive
4270,2021-10-24 15:30:00,23,706650,,10877272,1452296323919593472,,pt,Rolling Stone Brasil,0,rollingstoneBR,netflix,netflix,Twitter Web App,"Apesar de ter classificação indicativa para maiores de 16 anos, Round 6 caiu no gosto das crianças — e, ao fazerem… https://t.co/6Kpo1CUo8V",2007-12-05 17:38:18+00:00,"São Paulo, Brasil",0.570182,positive
4271,2021-10-24 15:14:54,28,55870,,14500217,1452292522206801920,,pt,CinePOP,0,cinepop,netflix,netflix,cinepop,'O Gambito da Rainha': Fãs celebram o aniversário de um ano da aclamada minissérie da Netflix -… https://t.co/bOp21Fx1Xr,2008-04-23 20:21:53+00:00,São Paulo,0.0,neutral
4272,2021-10-24 15:09:01,0,388,,1213108673670606850,1452291044322779136,,pt,𝕸𝖆𝖋𝖊✨,0,_ttdamaafe,netflix,netflix,Twitter for Android,"a conta q eu tava usando pra assistir disney+ cancelaram 
vou voltar pra netflix ????????",2020-01-03 14:43:54+00:00,"São Caetano do Sul, Brasil",-0.823943,negative
4273,2021-10-24 15:07:42,0,666,,149254737,1452290711777382400,TiagoAlc_,pt,FlavioLopes,0,FlaviofsLopes,netflix,netflix,Twitter for Android,"@TiagoAlc_ @FFL1Marlene Aí, mais uma vez tenho q discordar. Ciência se faz em qq lugar: nas unidades de ensino, nas… https://t.co/FvLfelR17i",2010-05-28 20:41:23+00:00,"São Paulo, Brasil",0.491342,positive
4274,2021-10-24 15:03:54,26,24910,,17848678,1452289753894866944,,pt,EdsonARAN,0,EdsonAran,netflix,netflix,Twitter for iPhone,"Como é bom isso aqui, não? Nem ligo pro live action, ter o anime disponível na Netflix já está bom demais. https://t.co/yLRBssg7li",2008-12-03 20:59:55+00:00,São Paulo,0.810856,positive
4275,2021-10-24 15:03:26,2,334,,59629108,1452289638324899840,,pt,Caio Vinícius,0,CainhoVini,netflix,netflix,Twitter for Android,"Casamento às cegas é o programa do momento.

Netflix sabe fazer um reality vergonha alheia que a gente gosta",2009-07-23 23:49:44+00:00,"São Paulo, Brasil",-0.966528,negative
4276,2021-10-24 15:00:17,3,15,,1270801418664976388,1452288845458939904,,pt,desabafodeumjapa,0,desabafode1japa,netflix,netflix,mLabs - Gestão de Redes Sociais,"O CARA É #NETFLIX

O @ator_henrique_kimura autou no 
documentário Elize Matsunaga: Era uma vez um crime. Na parte d… https://t.co/AIda9yyGse",2020-06-10 19:34:15+00:00,São Paulo-SP,-0.61103,negative
4277,2021-10-24 14:51:50,2,26,,1078341533659729921,1452286716509921280,,pt,Rodolpho,0,verdadeirobolfo,netflix,netflix,Twitter for Android,Só eu não estava ligado nessa animação da Netflix para o league of legends?,2018-12-27 17:27:11+00:00,"São Paulo, Brasil",0.0,neutral
4278,2021-10-24 14:48:17,0,378,,734193500342919168,1452285824926720000,,pt,Entre Séries,1,EntreSeries_,netflix,netflix,mLabs - Gestão de Redes Sociais,"#ChesapeakeShores, #WhenCallsTheHeart e #ACozinheiraDeCastamar são algumas séries, inspiradas em livros, que estão… https://t.co/TtSgHVfO51",2016-05-22 01:25:45+00:00,"São Paulo, Brasil",0.854865,positive
4279,2021-10-24 14:48:05,1,2987,,1011751272,1452285774305628160,,pt,yumi shira⁷ ゆみ,0,ponnyoon,netflix,netflix,Twitter for iPhone,não há um dia que eu não pense na vaga de emprego so netflix no japão,2012-12-14 19:04:03+00:00,"São Paulo, Brasil",-0.806816,negative
4280,2021-10-24 14:46:00,0,2185,,123704142,1452285249317179392,,pt,Salada,0,saladadecinema,netflix,netflix,TweetDeck,Confira os documentários e especiais chegando na Netflix em novembro https://t.co/P5vwzQ4LqX https://t.co/4vmdM10WWB,2010-03-17 00:06:33+00:00,"São Paulo, Brasil",0.0,neutral
4281,2021-10-24 14:32:35,0,237,,249409225,1452281875989475328,eununcavousaber,pt,aná,0,eununcavousaber,netflix,netflix,Twitter for Android,"Aproveita a atual onda da Netflix em propagandear seus kdramas e dá uma chance pra esse também. Vai valer a pena, e… https://t.co/uwmxdVmPuu",2011-02-09 00:19:19+00:00,São Paulo,0.751458,positive
4282,2021-10-24 14:32:33,0,237,,249409225,1452281865180786688,eununcavousaber,pt,aná,0,eununcavousaber,netflix,netflix,Twitter for Android,MY NAME (Netflix) - um drama sobre vingança sempre será muito bem acolhido no meu coração (entenda como quiser). Ji… https://t.co/pFDkkYl4ef,2011-02-09 00:19:19+00:00,São Paulo,0.506032,positive
4283,2021-10-24 14:26:21,3,591,,1267062923073073158,1452280305864298496,,pt,Joao Marcos,0,joaomviso,netflix,netflix,Twitter for iPhone,"O negócio é um ralo de dinheiro (filme custa caro), não tem fidelidade à marca (exceto Disney) e está cheio de conc… https://t.co/TD1u6VIQPc",2020-05-31 11:58:52+00:00,São Paulo - Brazil,-0.635071,negative
4284,2021-10-24 14:24:47,0,2621,,1175390274,1452279911520088064,,pt,alexandre gobbis,0,xandaodalapa,netflix,netflix,Twitter for Android,"Vamos de cinema? Em casa mesmo
https://t.co/QM1yIghcmy",2013-02-13 14:03:19+00:00,,0.652087,positive
4285,2021-10-24 14:19:20,3,73,,46656765,1452278538019741696,vinamaral14,pt,Ruy Coimbra,0,ruycoimbra,netflix,netflix,Twitter for Android,@vinamaral14 @JanainaDoBrasil Eu assisti Netflix todo dia e mesmo estando trabalhando em UTI não peguei covid. Netflix salva vidas!,2009-06-12 14:01:12+00:00,São Paulo - Brasil,-0.573614,negative
4286,2021-10-24 14:02:07,0,2262,,24485942,1452274208122318848,deltanz,pt,VACINADA 🐊 ela é ótima,0,SimiaoCastro,netflix,netflix,Twitter for Android,@deltanz Cê viu o 'Movies that made us' na Netflix desse filme? Assisti essa semana,2009-03-15 04:22:45+00:00,"São Paulo, Brasil",0.0,neutral
4287,2021-10-24 13:41:08,3,6769,,1034076548851269634,1452268924318388224,,pt,@leiemcampo,3,leiemcampo,netflix,netflix,Twitter for iPhone,"Jogo comprado: assista. Netflix investe em histórias que contam um dos maiores desafios do esporte, a manipulação d… https://t.co/44OdIMd64R",2018-08-27 13:53:56+00:00,"São Paulo, Brasil",-0.507276,negative
4288,2021-10-24 13:39:53,0,787,,12927032,1452268611884683264,,pt,cacura vacinada,0,zeoffline,netflix,netflix,Twitter for Android,e vamos de filme polonês na netflix.,2008-02-01 01:34:54+00:00,"São Paulo, Brasil",0.0,neutral
4289,2021-10-24 13:36:00,8,352009,,48073442,1452267633206824960,,pt,OFuxico,0,ofuxico_oficial,netflix,netflix,Twitter Web App,"Apesar do acordo, relação da Netflix com Príncipe Harry e Meghan Markle está 'estremecida' #netflix #principeharry… https://t.co/AA9H2tCBk3",2009-06-17 19:04:33+00:00,"São Paulo, Brasil ",0.726904,positive
4290,2021-10-24 13:30:00,12,706650,,10877272,1452266123173392384,,pt,Rolling Stone Brasil,0,rollingstoneBR,netflix,netflix,Twitter Web App,"Gostou de Round 6? Conheça mais sobre o elenco e personagens da série sul-coreana da Netflix:
#RollingStone15Anos… https://t.co/CVIueJhjcN",2007-12-05 17:38:18+00:00,"São Paulo, Brasil",0.0,neutral
4291,2021-10-24 13:29:53,34,17972,,1387180389219946497,1452266096917204992,,pt,Batatinha Geek,3,BatatinhaGeek,netflix,netflix,Twitter for Android,"A 5ª e última temporada de THE LAST KINGDOM chega em 2022 na Netflix.

No início do próximo ano começará as gravaçõ… https://t.co/2GsKOgC9wb",2021-04-27 23:03:00+00:00,São Paulo,0.259189,positive
4292,2021-10-24 13:25:02,152,31188,,3442221202,1452264874688630784,,pt,Joy Boy,0,matheusjoyboy,netflix,netflix,Twitter for iPhone,"Eu tô bem otimista pro Live Action de One Piece, mas se até a Marvel que injeta muita grana optou por uma materiali… https://t.co/wi4qBlwDoU",2015-08-26 01:54:46+00:00,São Paulo/SP,0.700356,positive
